Location,Station.Number,Date,Species,Number,ResTotalCatchID
Sacramento River,N65451,2004-06-28,RSF,3,7439
Sacramento River,N65451,2004-06-28,LMB,1,7440
Sacramento River,N65451,2004-06-28,ST,1,7441
Sacramento River,N65451,2004-06-28,WSU,7,7442
Sacramento River,N65451,2004-06-28,SB,4,7443
Sacramento River,N65451,2004-06-28,TP,7,7444
Sacramento River,N65451,2004-06-28,SMB,46,7445
Sacramento River,N65451,2004-06-28,PSC,1,7446
Sacramento River,N65451,2004-06-28,MSS,1,7447
Sacramento River,N65451,2004-06-28,SH,1,7448
Old River,S02352,2004-06-29,BG,112,7449
Old River,S02352,2004-06-29,RSF,48,7450
Old River,S02352,2004-06-29,LMB,19,7451
Old River,S02352,2004-06-29,WC,55,7452
Old River,S02352,2004-06-29,CP,11,7453
Old River,S02352,2004-06-29,SB,3,7454
Old River,S02352,2004-06-29,TFS,2,7455
Old River,S02352,2004-06-29,GSH,2,7456
Old River,S02352,2004-06-29,MSS,1,7457
Old River,S02352,2004-06-29,GSF,2,7458
Old River,S02352,2004-06-29,CCF,4,7459
Old River,S02352,2004-06-29,BB,1,7460
Old River,S02352,2004-06-29,LP,1,7461
Discovery Bay,S29042,2004-06-29,GSH,6,7462
Discovery Bay,S29042,2004-06-29,RSF,15,7463
Discovery Bay,S29042,2004-06-29,LMB,20,7464
Discovery Bay,S29042,2004-06-29,BG,47,7465
Discovery Bay,S29042,2004-06-29,LP,5,7466
Discovery Bay,S29042,2004-06-29,YFG,21,7467
Discovery Bay,S29042,2004-06-29,MSS,3,7468
Discovery Bay,S29042,2004-06-29,WM,1,7469
Discovery Bay,S29042,2004-06-29,BCR,1,7470
Discovery Bay,S29042,2004-06-29,WC,1,7471
Mokeulmne River South Fork,E49551,2004-06-30,LMB,8,7472
Mokeulmne River South Fork,E49551,2004-06-30,SMB,2,7473
Mokeulmne River South Fork,E49551,2004-06-30,RSF,10,7474
Mokeulmne River South Fork,E49551,2004-06-30,BG,2,7475
Mokeulmne River South Fork,E49551,2004-06-30,CP,1,7476
Mokeulmne River South Fork,E49551,2004-06-30,WSU,4,7477
Mokeulmne River South Fork,E49551,2004-06-30,SPB,8,7478
Mokeulmne River South Fork,E49551,2004-06-30,PSC,1,7479
Mokeulmne River South Fork,E49551,2004-06-30,TP,1,7480
Mokeulmne River South Fork,E37861,2004-06-30,WSU,8,7481
Mokeulmne River South Fork,E37861,2004-06-30,BG,7,7482
Mokeulmne River South Fork,E37861,2004-06-30,LMB,8,7483
Mokeulmne River South Fork,E37861,2004-06-30,RSF,11,7484
Mokeulmne River South Fork,E37861,2004-06-30,SPB,12,7485
Mokeulmne River South Fork,E37861,2004-06-30,YFG,6,7486
Mokeulmne River South Fork,E37861,2004-06-30,TP,3,7487
Mokeulmne River South Fork,E37861,2004-06-30,LP,1,7488
Mokeulmne River South Fork,E37861,2004-06-30,PSC,1,7489
Beaver Slough,E41031,2004-06-30,CP,5,7490
Beaver Slough,E41031,2004-06-30,TFS,121,7491
Beaver Slough,E41031,2004-06-30,LMB,31,7492
Beaver Slough,E41031,2004-06-30,BG,61,7493
Beaver Slough,E41031,2004-06-30,GSH,1,7494
Beaver Slough,E41031,2004-06-30,WSU,6,7495
Beaver Slough,E41031,2004-06-30,WM,8,7496
Beaver Slough,E41031,2004-06-30,CCF,1,7497
Beaver Slough,E41031,2004-06-30,WC,7,7498
Beaver Slough,E41031,2004-06-30,GSF,4,7499
Beaver Slough,E41031,2004-06-30,RSF,4,7500
San Joaquin River,C95111,2004-07-02,LMB,22,7501
San Joaquin River,C95111,2004-07-02,RSF,30,7502
San Joaquin River,C95111,2004-07-02,BG,53,7503
San Joaquin River,C95111,2004-07-02,WC,25,7504
San Joaquin River,C95111,2004-07-02,GMB,2,7505
San Joaquin River,C95111,2004-07-02,CP,3,7506
San Joaquin River,C95111,2004-07-02,CCF,2,7507
San Joaquin River,C95111,2004-07-02,PSC,2,7508
Georgiana Slough,N80552,2004-07-06,WSU,2,7509
Georgiana Slough,N80552,2004-07-06,TP,7,7510
Georgiana Slough,N80552,2004-07-06,SPB,2,7511
Georgiana Slough,N80552,2004-07-06,GSH,3,7512
Georgiana Slough,N80552,2004-07-06,SB,1,7513
Georgiana Slough,N80552,2004-07-06,SQ,1,7514
Georgiana Slough,N80552,2004-07-06,RSF,1,7515
Georgiana Slough,N80552,2004-07-06,LMB,1,7516
Georgiana Slough,N80552,2004-07-06,ST,1,7517
Sutter Slough,N11452,2004-07-07,TP,4,7518
Sutter Slough,N11452,2004-07-07,BG,14,7519
Sutter Slough,N11452,2004-07-07,SPB,6,7520
Sutter Slough,N11452,2004-07-07,SMB,11,7521
Sutter Slough,N11452,2004-07-07,CP,1,7522
Sutter Slough,N11452,2004-07-07,WSU,2,7523
Sutter Slough,N11452,2004-07-07,RSF,1,7524
Sutter Slough,N11452,2004-07-07,GMB,1,7525
Sutter Slough,N11452,2004-07-07,PSC,1,7526
Sutter Slough,N11452,2004-07-07,YFG,3,7527
Sutter Slough,N11452,2004-07-07,SQ,2,7528
Fourteenmile Slough,E03061,2004-07-08,BG,24,7529
Fourteenmile Slough,E03061,2004-07-08,LMB,9,7530
Fourteenmile Slough,E03061,2004-07-08,RSF,19,7531
Fourteenmile Slough,E03061,2004-07-08,WM,12,7532
Fourteenmile Slough,E03061,2004-07-08,WC,2,7533
Fourteenmile Slough,E03061,2004-07-08,CP,1,7534
San Joaquin River,E13011,2004-07-14,WC,64,7535
San Joaquin River,E13011,2004-07-14,RSF,8,7536
San Joaquin River,E13011,2004-07-14,BG,98,7537
San Joaquin River,E13011,2004-07-14,LMB,5,7538
San Joaquin River,E13011,2004-07-14,SB,2,7539
San Joaquin River,E13011,2004-07-14,GSF,15,7540
San Joaquin River,E13011,2004-07-14,TFS,1,7541
San Joaquin River,E13011,2004-07-14,MSS,1,7542
San Joaquin River,E13011,2004-07-14,CP,3,7543
Middle River,C74862,2004-07-15,BG,59,7544
Middle River,C74862,2004-07-15,RSF,43,7545
Middle River,C74862,2004-07-15,BB,1,7546
Middle River,C74862,2004-07-15,WM,1,7547
Middle River,C74862,2004-07-15,LMB,25,7548
Middle River,C74862,2004-07-15,YFG,5,7549
Middle River,C74862,2004-07-15,GSH,1,7550
Middle River,C74862,2004-07-15,PSC,1,7551
Connection Slough,C57862,2004-07-15,LMB,32,7552
Connection Slough,C57862,2004-07-15,BG,109,7553
Connection Slough,C57862,2004-07-15,RSF,58,7554
Connection Slough,C57862,2004-07-15,WC,1,7555
Connection Slough,C57862,2004-07-15,GSH,9,7556
Connection Slough,C57862,2004-07-15,WM,13,7557
Connection Slough,C57862,2004-07-15,CCF,1,7558
Connection Slough,C57862,2004-07-15,TP,1,7559
Connection Slough,C57862,2004-07-15,CP,4,7560
Connection Slough,C57862,2004-07-15,BB,1,7561
Connection Slough,C57862,2004-07-15,SH,1,7562
Beaver Slough,E39261,2004-07-16,CP,3,7563
Beaver Slough,E39261,2004-07-16,LMB,36,7564
Beaver Slough,E39261,2004-07-16,TFS,113,7565
Beaver Slough,E39261,2004-07-16,MSS,3,7566
Beaver Slough,E39261,2004-07-16,GSH,1,7567
Beaver Slough,E39261,2004-07-16,RSF,11,7568
Beaver Slough,E39261,2004-07-16,BG,85,7569
Beaver Slough,E39261,2004-07-16,WC,22,7570
Beaver Slough,E39261,2004-07-16,CCF,2,7571
Beaver Slough,E39261,2004-07-16,WM,5,7572
Beaver Slough,E39261,2004-07-16,WSU,1,7573
Beaver Slough,E39261,2004-07-16,BCR,1,7574
Beaver Slough,E39261,2004-07-16,GSF,1,7575
Beaver Slough,E39261,2004-07-16,LP,1,7576
Bishop Cut,E67461,2004-07-20,BG,73,7577
Bishop Cut,E67461,2004-07-20,LMB,26,7578
Bishop Cut,E67461,2004-07-20,RSF,28,7579
Bishop Cut,E67461,2004-07-20,WM,35,7580
Bishop Cut,E67461,2004-07-20,GSF,1,7581
Bishop Cut,E67461,2004-07-20,BCR,1,7582
Bishop Cut,E67461,2004-07-20,MSS,1,7583
Bishop Cut,E67461,2004-07-20,GSH,1,7584
Bishop Cut,E67461,2004-07-20,LP,1,7585
Honker Cut,E64261,2004-07-20,CP,1,7586
